SKMEL30,HDQP1,0
SKMEL30,NCIH2030,0
SKMEL30,C32,0
SKMEL30,CORL88,0
SKMEL30,TE10,0
SKMEL30,CAL120,0
SKMEL30,NCIH146,0
SKMEL30,SKMEL3,0
SKMEL30,UACC257,0
SKMEL30,MDAMB231,0
SKMEL30,MELJUSO,0
SKMEL30,HSC4,0
SKMEL30,LN229,0
SKMEL30,COLO678,0
SKMEL30,SW1417,0
SKMEL30,KYSE150,0
SKMEL30,ABC1,0
SKMEL30,SUDHL4,0
SKMEL30,NCIH1568,0
SKMEL30,L428,0
IALM,MDST8,0
IALM,K562,0
IALM,OVCAR8,0
IALM,KMRC20,0
IALM,NCIH1437,0
IALM,TE10,0
IALM,PATU8988T,0
IALM,NCIH146,0
IALM,CAL33,0
IALM,IGR37,0
IALM,COLO679,0
IALM,KYSE180,0
IALM,VMRCRCW,0
IALM,NCIH929,0
IALM,SW1417,0
IALM,TCCSUP,0
IALM,J82,0
MFE296,HDQP1,0
MFE296,HCC1954,0
MFE296,UMUC3,0
MFE296,HDMYZ,0
MFE296,NCIH2291,0
MFE296,MDAMB468,0
MFE296,C32,0
MFE296,SKMEL3,0
MFE296,RT112,0
MFE296,SH4,0
MFE296,HCC1806,0
MFE296,MKN7,0
MFE296,MDAMB231,0
MFE296,EBC1,0
MFE296,RERFLCMS,0
MFE296,SKES1,0
MFE296,SW1417,0
MFE296,TE1,0
MFE296,ABC1,0
MFE296,L428,0
MFE296,BT20,0
MFE296,BT549,0
NCIH716,NCIH747,0
NCIH716,HDQP1,0
NCIH716,SNU61,0
NCIH716,NCIH2030,0
NCIH716,UMUC3,0
NCIH716,MDAMB453,0
NCIH716,SNU449,0
NCIH716,PATU8988T,0
NCIH716,NCIH1650,0
NCIH716,NCIH146,0
NCIH716,SJSA1,0
NCIH716,QGP1,0
NCIH716,SH4,0
NCIH716,A101D,0
NCIH716,MKN7,0
NCIH716,TE6,0
NCIH716,MDAMB231,0
NCIH716,SUIT2,0
NCIH716,RERFLCMS,0
NCIH716,KYSE180,0
NCIH716,LN229,0
NCIH716,TE11,0
NCIH716,GB1,0
NCIH716,BT20,0
SNUC1,MKN1,0
SNUC1,CORL23,0
SNUC1,KARPAS422,0
SNUC1,NCIH1975,0
SNUC1,K562,0
SNUC1,OVCAR8,0
SNUC1,HDMYZ,0
SNUC1,SNU449,0
SNUC1,SUDHL6,0
SNUC1,CAL33,0
SNUC1,KYM1,0
SNUC1,SJSA1,0
SNUC1,SUIT2,0
SNUC1,RERFLCMS,0
SNUC1,LN229,0
SNUC1,SW948,0
SNUC1,TE4,0
MKN1,HDQP1,0
MKN1,HCC1954,0
MKN1,MDAMB468,0
MKN1,NCIH2009,0
MKN1,SHP77,0
MKN1,NCIH661,0
MKN1,QGP1,0
MKN1,EBC1,0
MKN1,SUIT2,0
MKN1,LN229,0
MKN1,VMRCRCW,0
MKN1,NCIH838,0
MKN1,TE1,0
MKN1,MDAMB157,0
MKN1,SW948,0
MKN1,GB1,0
NCIH23,HDQP1,0
NCIH23,769P,0
NCIH23,KARPAS422,0
NCIH23,OVCAR8,0
NCIH23,WM115,0
NCIH23,TE10,0
NCIH23,SKMEL3,0
NCIH23,CAL33,0
NCIH23,HCC2218,0
NCIH23,NCIH929,0
NCIH23,THP1,0
NCIH23,RD,0
NCIH23,OVCAR4,0
CORL23,RCHACV,0
CORL23,MDAMB453,0
CORL23,CORL88,0
CORL23,IPC298,0
CORL23,SHP77,0
CORL23,KYM1,0
CORL23,NCIH661,0
CORL23,KYSE510,0
CORL23,KYSE150,0
CORL23,NCIH1568,0
NCIN87,NCIH441,0
NCIN87,SKMEL2,0
NCIN87,LXF289,0
NCIN87,AGS,0
NCIN87,KYSE70,0
NCIN87,RCHACV,0
NCIN87,MDAMB453,0
NCIN87,MDAMB468,0
NCIN87,HCC15,0
NCIN87,HCC1806,0
NCIN87,UACC257,0
NCIN87,KYSE510,0
NCIN87,CL34,0
NCIH747,MDST8,0
NCIH747,HGC27,0
NCIH747,RCHACV,0
NCIH747,MDAMB468,0
NCIH747,NCIH1793,0
NCIH747,CAL33,0
NCIH747,SHP77,0
NCIH747,NCIH2172,0
NCIH747,NCIH446,0
NCIH747,TE1,0
NCIH522,HGC27,0
NCIH522,NUGC3,0
NCIH522,SNU1,0
NCIH522,UMUC3,0
NCIH522,HCC15,0
NCIH522,QGP1,0
NCIH522,KYSE150,0
NCIH522,NCIH1568,0
NCIH522,GAMG,0
SKNAS,NCIH1155,0
SKNAS,HCT15,0
NCIH441,769P,0
NCIH441,KYSE70,0
NCIH441,KMRC20,0
NCIH441,NCIH647,0
NCIH441,MDAMB453,0
NCIH441,MDAMB468,0
NCIH441,CMK,0
NCIH441,PATU8988T,0
NCIH441,SKMEL3,0
NCIH441,CAL33,0
NCIH441,KYM1,0
NCIH441,SJSA1,0
NCIH441,QGP1,0
NCIH441,TE6,0
NCIH441,TE11,0
NCIH441,HCC44,0
NCIH441,SKMEL5,0
NCIH441,CAL51,0
SKMEL2,LXF289,0
SKMEL2,FUOV1,0
SKMEL2,KARPAS422,0
SKMEL2,SKCO1,0
SKMEL2,NCIH1975,0
SKMEL2,NCIH1437,0
SKMEL2,CORL88,0
SKMEL2,NCIH146,0
SKMEL2,CAL851,0
SKMEL2,QGP1,0
SKMEL2,UACC257,0
SKMEL2,MDAMB231,0
SKMEL2,CAMA1,0
SKMEL2,RERFLCMS,0
SKMEL2,LN229,0
SKMEL2,HCC2218,0
SKMEL2,THP1,0
SKMEL2,RD,0
SKMEL2,SW1417,0
SKMEL2,AU565,0
SKMEL2,BT549,0
8505C,HDQP1,0
8505C,OVCAR8,0
8505C,NCIH1437,0
8505C,SKMEL3,0
8505C,NCIH2009,0
8505C,IPC298,0
8505C,SJSA1,0
8505C,MDAMB231,0
8505C,COLO679,0
8505C,AU565,0
8505C,NCIH1568,0
8505C,CAL51,0
8505C,RVH421,0
LXF289,SNU61,0
LXF289,K562,0
LXF289,HDMYZ,0
LXF289,CORL88,0
LXF289,CAL851,0
LXF289,MELJUSO,0
LXF289,NCIH838,0
LXF289,RPMI7951,0
LXF289,RD,0
LXF289,COLO678,0
LXF289,MDAMB157,0
LXF289,NCIH460,0
LXF289,GB1,0
LXF289,8305C,0
HEL,RCHACV,0
HEL,NCIH2172,0
HEL,NCIH650,0
HEL,NCIH2110,0
FUOV1,AGS,0
FUOV1,NUGC3,0
FUOV1,GB1,0
FUOV1,CAL51,0
HDQP1,IGR1,0
HDQP1,AGS,0
HDQP1,IPC298,0
HDQP1,MELJUSO,0
HDQP1,KYSE510,0
HDQP1,GB1,0
HDQP1,CAL51,0
HDQP1,TE4,0
769P,IGR1,0
769P,HCC15,0
769P,IPC298,0
769P,NCIH2110,0
MDST8,SNU61,0
MDST8,HGC27,0
MDST8,K562,0
MDST8,C32,0
MDST8,WM115,0
MDST8,JHOS2,0
MDST8,CAL33,0
MDST8,KMRC1,0
MDST8,MSTO211H,0
MDST8,MDAMB231,0
MDST8,KYSE180,0
MDST8,LN229,0
MDST8,BT20,0
MDST8,8305C,0
HCC1937,HCC15,0
HCC1937,SHP77,0
HCC1937,KYSE510,0
HCC1937,TE1,0
IGR1,KMRC20,0
IGR1,MOLM13,0
IGR1,KMS11,0
IGR1,SNU449,0
IGR1,CMK,0
IGR1,NCIH146,0
IGR1,JHOS2,0
IGR1,SKMEL3,0
IGR1,RT112,0
IGR1,A101D,0
IGR1,MDAMB231,0
IGR1,SUIT2,0
IGR1,OV90,0
IGR1,ABC1,0
IGR1,AU565,0
IGR1,L428,0
KARPAS422,HDMYZ,0
KARPAS422,HCC15,0
KARPAS422,NCIH2009,0
KARPAS422,SHP77,0
KARPAS422,SJSA1,0
KARPAS422,KYSE510,0
KARPAS422,AU565,0
KARPAS422,NCIH1568,0
KARPAS422,SW948,0
SKCO1,HGC27,0
SKCO1,RCHACV,0
SKCO1,NCIH1793,0
SKCO1,HCC15,0
SKCO1,SHP77,0
SKCO1,NCIH661,0
SKCO1,J82,0
SNU61,HGC27,0
SNU61,AGS,0
SNU61,NUGC3,0
SNU61,RCHACV,0
SNU61,UMUC3,0
SNU61,RKO,0
SNU61,MDAMB453,0
SNU61,NALM6,0
SNU61,NCIH2172,0
SNU61,EBC1,0
SNU61,NCIH838,0
SNU61,TE11,0
SNU61,NCIH1568,0
SNU61,L428,0
HGC27,NCIH1975,0
HGC27,KYSE70,0
HGC27,HCC1954,0
HGC27,HDMYZ,0
HGC27,KMS11,0
HGC27,HCC1143,0
HGC27,SKMEL3,0
HGC27,SJSA1,0
HGC27,QGP1,0
HGC27,MKN7,0
HGC27,NCIH1944,0
HGC27,VMRCRCW,0
HGC27,TE11,0
HGC27,ABC1,0
HGC27,8305C,0
AGS,K562,0
AGS,PATU8988T,0
AGS,KMRC1,0
AGS,RL,0
AGS,TE6,0
AGS,MDAMB231,0
AGS,KYSE180,0
AGS,VMRCRCW,0
AGS,HCC1395,0
AGS,OSRC2,0
AGS,SW1417,0
AGS,TE11,0
AGS,J82,0
AGS,SBC5,0
AGS,BT20,0
NUGC3,KMRC20,0
NUGC3,NCIH647,0
NUGC3,JM1,0
NUGC3,CORL88,0
NUGC3,HCC70,0
NUGC3,KYM1,0
NUGC3,QGP1,0
NUGC3,HCC1806,0
NUGC3,SUIT2,0
NUGC3,NCIH1944,0
NUGC3,HCC2218,0
NUGC3,HCC1395,0
NUGC3,OV90,0
NUGC3,SW1417,0
NUGC3,ABC1,0
NUGC3,T24,0
HCC1187,CCK81,0
HCC1187,KYSE510,0
NCIH1975,HCC1954,0
NCIH1975,NCIH2291,0
NCIH1975,MDAMB453,0
NCIH1975,NALM6,0
NCIH1975,PATU8988T,0
NCIH1975,CAL851,0
NCIH1975,KMRC1,0
NCIH1975,NCIH196,0
NCIH1975,HCC70,0
NCIH1975,MKN7,0
NCIH1975,MDAMB231,0
NCIH1975,EBC1,0
NCIH1975,MELJUSO,0
NCIH1975,SKMEL28,0
NCIH1975,RPMI7951,0
NCIH1975,SUDHL4,0
NCIH1975,AU565,0
NCIH1975,GB1,0
KYSE70,SNU449,0
KYSE70,SKMEL3,0
KYSE70,IPC298,0
KYSE70,RL,0
KYSE70,RT112,0
KYSE70,NCIH661,0
KYSE70,NCIH446,0
KYSE70,MKN7,0
KYSE70,MDAMB231,0
KYSE70,SKMEL28,0
KYSE70,NCIH838,0
KYSE70,TE1,0
KYSE70,TE11,0
KYSE70,TCCSUP,0
KYSE70,NCIH1568,0
KYSE70,TE4,0
HCC1954,NCIH1437,0
HCC1954,MDAMB468,0
HCC1954,NALM6,0
HCC1954,NCIH1793,0
HCC1954,CAL33,0
HCC1954,IPC298,0
HCC1954,SHP77,0
HCC1954,NCIH661,0
HCC1954,SJSA1,0
HCC1954,SKMEL28,0
HCC1954,KYSE510,0
HCC1954,TCCSUP,0
OE33,NCIH650,0
SNU1,KMRC20,0
SNU1,HDMYZ,0
SNU1,SNU449,0
SNU1,HCC1500,0
SNU1,CAMA1,0
SNU1,SW837,0
SNU1,SKES1,0
SNU1,RD,0
SNU1,JHH4,0
K562,UMUC3,0
K562,NCIH2228,0
K562,NCIH146,0
K562,KMRC1,0
K562,NCIH196,0
K562,RL,0
K562,MKN7,0
K562,HSC4,0
K562,KYSE180,0
K562,COLO678,0
K562,TE1,0
K562,ABC1,0
K562,NCIH1568,0
K562,GB1,0
K562,RVH421,0
K562,CL34,0
OVCAR8,UMUC3,0
OVCAR8,NCIH661,0
OVCAR8,QGP1,0
OVCAR8,MDAMB231,0
OVCAR8,SW837,0
OVCAR8,MELJUSO,0
OVCAR8,HSC4,0
OVCAR8,HCC1395,0
OVCAR8,TE1,0
OVCAR8,SW948,0
OVCAR8,CAL51,0
OVCAR8,RVH421,0
NCIH1435,UMUC3,0
NCIH1435,SUDHL6,0
NCIH1435,CAL33,0
NCIH1435,KMRC1,0
NCIH1435,QGP1,0
NCIH1435,TE6,0
NCIH1435,LN229,0
NCIH1435,SKMEL28,0
NCIH1435,J82,0
NCIH1435,SUDHL4,0
NCIH1435,KU1919,0
NCIH1435,BT549,0
NCIH1435,RVH421,0
RCHACV,NCIH2030,0
RCHACV,WM115,0
RCHACV,HCC1143,0
RCHACV,CMK,0
RCHACV,NCIH146,0
RCHACV,SKMEL3,0
RCHACV,RL,0
RCHACV,RT112,0
RCHACV,SJSA1,0
RCHACV,A101D,0
RCHACV,MSTO211H,0
RCHACV,SW837,0
RCHACV,NCIH292,0
RCHACV,VMRCRCW,0
RCHACV,HCC1395,0
RCHACV,OV90,0
RCHACV,MDAMB157,0
RCHACV,TCCSUP,0
RCHACV,ABC1,0
RCHACV,SUDHL4,0
RCHACV,NCIH460,0
RCHACV,GB1,0
KMRC20,MDAMB453,0
KMRC20,HCC15,0
KMRC20,IPC298,0
KMRC20,SHP77,0
KMRC20,NCIH2172,0
KMRC20,NCIH661,0
KMRC20,TE1,0
KMRC20,MDAMB157,0
KMRC20,KYSE150,0
KMRC20,GB1,0
KMRC20,CAL51,0
NCIH2030,CMK,0
NCIH2030,NCIH2228,0
NCIH2030,NCIH146,0
NCIH2030,HCC15,0
NCIH2030,KMRC1,0
NCIH2030,SJSA1,0
NCIH2030,KYSE180,0
NCIH2030,VMRCRCW,0
NCIH2030,TE1,0
NCIH2030,TCCSUP,0
NCIH1437,MDAMB468,0
NCIH1437,NCIH1793,0
NCIH1437,IPC298,0
NCIH1437,MELJUSO,0
NCIH1437,SW948,0
MOLM13,SNUC5,0
MOLM13,NALM6,0
MOLM13,NCIH650,0
MOLM13,SW48,0
UMUC3,CMK,0
UMUC3,NCIH2172,0
UMUC3,SJSA1,0
UMUC3,KYSE510,0
UMUC3,TE11,0
UMUC3,KYSE150,0
UMUC3,ABC1,0
UMUC3,NCIH2110,0
UMUC3,SW948,0
UMUC3,CAL51,0
NCIH647,IPC298,0
NCIH647,SHP77,0
NCIH647,NCIH661,0
NCIH647,MKN7,0
NCIH647,MDAMB231,0
NCIH647,HCC44,0
NCIH647,SW48,0
NCIH647,SW948,0
HDMYZ,NCIH146,0
HDMYZ,CAL33,0
HDMYZ,NCIH196,0
HDMYZ,EBC1,0
HDMYZ,IGR37,0
HDMYZ,COLO678,0
HDMYZ,KYSE150,0
HDMYZ,AU565,0
HDMYZ,KU1919,0
NCIH2291,MDAMB453,0
NCIH2291,NCIH146,0
NCIH2291,TE6,0
NCIH2291,CAMA1,0
NCIH2291,MELJUSO,0
NCIH2291,KYSE180,0
NCIH2291,MDAMB157,0
NCIH2291,ABC1,0
NCIH2291,J82,0
RKO,SW837,0
RKO,NCIH929,0
RKO,HT1197,0
MDAMB453,KMS11,0
MDAMB453,NCIH2052,0
MDAMB453,NCIH2009,0
MDAMB453,NCIH446,0
MDAMB453,UACC257,0
MDAMB453,MDAMB231,0
MDAMB453,NCIH1944,0
MDAMB453,LN229,0
MDAMB453,COLO678,0
MDAMB453,J82,0
SNUC5,CAL120,0
SNUC5,SKHEP1,0
SNUC5,MONOMAC6,0
SNUC5,RD,0
SNUC5,G401,0
SNUC5,CORL105,0
SNUC5,T24,0
KMS11,NCIH1793,0
KMS11,HCC15,0
KMS11,NCIH2009,0
KMS11,IPC298,0
KMS11,NCIH196,0
KMS11,HCC1806,0
KMS11,EBC1,0
KMS11,MELJUSO,0
KMS11,HSC4,0
KMS11,KYSE180,0
KMS11,COLO678,0
KMS11,J82,0
KMS11,SKMEL5,0
KMS11,SW948,0
KMS11,CAL51,0
MDAMB468,SNU449,0
MDAMB468,TE10,0
MDAMB468,HCC15,0
MDAMB468,JHOS2,0
MDAMB468,NCIH196,0
MDAMB468,KYM1,0
MDAMB468,SJSA1,0
MDAMB468,EBC1,0
MDAMB468,LN229,0
MDAMB468,RD,0
NALM6,C32,0
NALM6,HCC1143,0
NALM6,QGP1,0
NALM6,RERFLCMS,0
NALM6,HSC4,0
NALM6,HCC1395,0
NALM6,TE11,0
NALM6,MDAMB157,0
NALM6,JHH4,0
NALM6,T24,0
C32,IPC298,0
C32,MELJUSO,0
C32,L428,0
C32,CL34,0
WM115,NCIH2009,0
WM115,KYSE510,0
WM115,NCIH2110,0
SNU449,NCIH196,0
SNU449,SHP77,0
SNU449,NCIH2172,0
SNU449,SUIT2,0
SNU449,KYSE180,0
SNU449,TE1,0
SNU449,CAL51,0
SNU449,RVH421,0
JM1,NCIH1155,0
JM1,CL34,0
CORL88,NCIH196,0
CORL88,KYM1,0
CORL88,SH4,0
CORL88,TE6,0
CORL88,SUIT2,0
CORL88,KYSE180,0
CORL88,SW1417,0
CORL88,ABC1,0
CORL88,SKMEL5,0
CORL88,L428,0
HCC1143,NCIH1793,0
HCC1143,NCIH2009,0
HCC1143,EBC1,0
HCC1143,COLO679,0
TE10,NCIH1793,0
TE10,SUDHL6,0
TE10,SHP77,0
TE10,NCIH2172,0
TE10,SJSA1,0
TE10,NCIH446,0
TE10,COLO679,0
TE10,SBC5,0
TE10,SW948,0
CMK,SHP77,0
CMK,NCIH661,0
CMK,NCIH446,0
CMK,UACC257,0
CMK,MELJUSO,0
CMK,MDAMB157,0
CMK,RVH421,0
CMK,CL34,0
CAL120,NCIH1793,0
CAL120,HCC15,0
CAL120,IPC298,0
CAL120,NCIH2172,0
CAL120,KYSE180,0
CAL120,NCIH650,0
PATU8988T,SHP77,0
PATU8988T,NCIH2172,0
PATU8988T,KYM1,0
PATU8988T,MELJUSO,0
PATU8988T,KYSE510,0
PATU8988T,TE4,0
OCIAML5,SNGM,0
OCIAML5,NCIH1155,0
CFPAC1,NCIH650,0
NCIH2228,SNGM,0
NCIH2228,JHOS2,0
NCIH2228,EBC1,0
NCIH2228,SUIT2,0
NCIH2228,MELJUSO,0
NCIH2228,HSC4,0
NCIH2228,KYSE180,0
NCIH2228,NCIH838,0
NCIH2228,NCIH1155,0
NCIH2228,SW1417,0
NCIH2228,KYSE150,0
NCIH2228,HCC44,0
NCIH2228,J82,0
NCIH2228,NCIH650,0
SNGM,CAL851,0
SNGM,SW837,0
SNGM,SKES1,0
SNGM,DANG,0
SNGM,CORL105,0
NCIH1793,HCC70,0
NCIH1793,RT112,0
NCIH1793,QGP1,0
NCIH1793,CAMA1,0
NCIH1793,HCC2218,0
NCIH1793,SKMEL28,0
NCIH1793,THP1,0
NCIH1793,SNU423,0
NCIH1793,JHH4,0
NCIH1793,ABC1,0
NCIH1793,SUDHL4,0
NCIH1793,OVCAR4,0
NCIH1650,NCIH2172,0
NCIH1650,NCIH661,0
NCIH1650,NCIH446,0
NCIH1650,SW837,0
NCIH1650,NCIH1155,0
NCIH1650,NCIH1568,0
NCIH146,IGR37,0
NCIH146,LN229,0
NCIH146,MDAMB157,0
SUDHL6,SHP77,0
SUDHL6,NCIH446,0
SUDHL6,TE11,0
SUDHL6,AU565,0
SUDHL6,SBC5,0
SUDHL6,NCIH1568,0
SUDHL6,L428,0
SUDHL6,SW948,0
SUDHL6,TE4,0
NCIH2052,NCIH2009,0
NCIH2052,NCIH1568,0
NCIH2052,KU1919,0
NCIH2052,CL34,0
HCC15,HCC70,0
HCC15,HCC1806,0
HCC15,RERFLCMS,0
HCC15,SKMEL28,0
HCC15,SCC25,0
HCC15,THP1,0
HCC15,TE11,0
HCC15,MDAMB157,0
HCC15,GAMG,0
JHOS2,NCIH196,0
JHOS2,NCIH2172,0
JHOS2,MELJUSO,0
JHOS2,LN229,0
JHOS2,ABC1,0
JHOS2,GB1,0
JHOS2,KU1919,0
SKMEL3,NCIH661,0
SKMEL3,EBC1,0
SKMEL3,KYSE510,0
SKMEL3,TE1,0
SKMEL3,NCIH2110,0
SKMEL3,SW948,0
SKMEL3,CAL51,0
CAL851,TE1,0
CAL851,NCIH2110,0
CAL851,BT20,0
CAL851,CL34,0
RT4,NCIH196,0
RT4,NCIH2110,0
RT4,L428,0
RT4,CL34,0
NCIH2009,HCC1806,0
NCIH2009,UACC257,0
NCIH2009,TE6,0
NCIH2009,LN229,0
NCIH2009,HCC1395,0
NCIH2009,RPMI7951,0
NCIH2009,COLO678,0
NCIH2009,AU565,0
NCIH2009,SKMEL5,0
NCIH2009,BT20,0
NCIH2009,OVCAR4,0
CAL33,NCIH2172,0
CAL33,NCIH661,0
CAL33,NCIH838,0
CAL33,TCCSUP,0
CAL33,J82,0
CAL33,SBC5,0
IPC298,SH4,0
IPC298,MKN7,0
IPC298,MDAMB231,0
IPC298,RERFLCMS,0
IPC298,SKMEL28,0
IPC298,THP1,0
IPC298,RPMI7951,0
IPC298,TCCSUP,0
IPC298,J82,0
IPC298,CORL105,0
IPC298,SBC5,0
IPC298,KU1919,0
IPC298,RVH421,0
KMRC1,UACC257,0
KMRC1,MDAMB231,0
KMRC1,LN229,0
KMRC1,ABC1,0
KMRC1,NCIH1568,0
KMRC1,TE4,0
NCIH196,HCC70,0
NCIH196,COLO679,0
NCIH196,MELJUSO,0
NCIH196,LN229,0
NCIH196,MDAMB157,0
NCIH196,KYSE150,0
NCIH196,TCCSUP,0
NCIH196,GAMG,0
NCIH196,BT20,0
HCC70,NCIH2172,0
HCC70,NCIH650,0
SHP77,RL,0
SHP77,ABC1,0
SHP77,AU565,0
SHP77,CORL105,0
SHP77,SBC5,0
SHP77,T24,0
SHP77,KU1919,0
SHP77,BT549,0
RL,COLO679,0
RL,SW948,0
RT112,MELJUSO,0
RT112,SW948,0
NCIH2172,MONOMAC6,0
NCIH2172,QGP1,0
NCIH2172,CAMA1,0
NCIH2172,RERFLCMS,0
NCIH2172,NCIH292,0
NCIH2172,VMRCRCW,0
NCIH2172,OSRC2,0
NCIH2172,OV90,0
NCIH2172,RPMI7951,0
NCIH2172,RD,0
NCIH2172,DANG,0
NCIH2172,TE11,0
NCIH2172,JHH4,0
NCIH2172,OVCAR4,0
NCIH2172,8305C,0
KYM1,HCC1806,0
KYM1,COLO678,0
MONOMAC6,NCIH661,0
MONOMAC6,MDAMB157,0
NCIH661,SJSA1,0
NCIH661,MKN7,0
NCIH661,TE6,0
NCIH661,SUIT2,0
NCIH661,VMRCRCW,0
NCIH661,HCC1395,0
NCIH661,OV90,0
NCIH661,TE11,0
NCIH661,SBC5,0
NCIH661,T24,0
NCIH661,OVCAR4,0
NCIH661,BT549,0
SJSA1,TE6,0
SJSA1,KYSE180,0
SJSA1,SKMEL28,0
SJSA1,NCIH838,0
SJSA1,TE1,0
SJSA1,SBC5,0
SJSA1,T24,0
QGP1,MDAMB231,0
QGP1,MELJUSO,0
QGP1,J82,0
QGP1,SKMEL5,0
QGP1,CAL51,0
QGP1,TE4,0
QGP1,CL34,0
SH4,NCIH1155,0
SH4,TE4,0
HCC1806,MKN7,0
HCC1806,KYSE180,0
HCC1806,NCIH838,0
A101D,COLO678,0
A101D,SW948,0
NCIH446,COLO679,0
NCIH446,NCIH1944,0
NCIH446,OSRC2,0
NCIH446,RD,0
NCIH446,MDAMB157,0
NCIH446,8305C,0
MSTO211H,NCIH1155,0
MSTO211H,KYSE150,0
MKN7,MELJUSO,0
MKN7,OV90,0
MKN7,KYSE150,0
MKN7,HCC44,0
MKN7,J82,0
MKN7,CAL51,0
UACC257,NCIH838,0
UACC257,KYSE510,0
UACC257,TE1,0
UACC257,GB1,0
UACC257,8305C,0
TE6,COLO678,0
TE6,TE1,0
TE6,MDAMB157,0
TE6,KYSE150,0
TE6,ABC1,0
TE6,J82,0
TE6,NCIH2110,0
HCC1500,SW48,0
MDAMB231,SUIT2,0
MDAMB231,HSC4,0
MDAMB231,KYSE180,0
MDAMB231,NCIH1944,0
MDAMB231,NCIH292,0
MDAMB231,TE11,0
MDAMB231,TCCSUP,0
MDAMB231,SUDHL4,0
MDAMB231,SKMEL5,0
MDAMB231,TE4,0
MDAMB231,8305C,0
EBC1,SKMEL28,0
EBC1,HCC1395,0
EBC1,THP1,0
EBC1,SW1417,0
EBC1,TCCSUP,0
EBC1,SKMEL5,0
EBC1,8305C,0
IGR37,SUIT2,0
IGR37,MELJUSO,0
IGR37,KYSE180,0
IGR37,SKMEL28,0
IGR37,KYSE510,0
IGR37,TE1,0
IGR37,TCCSUP,0
IGR37,SW948,0
IGR37,GB1,0
CAMA1,KYSE510,0
CAMA1,TE4,0
SW837,CL34,0
CCK81,SCC25,0
CCK81,G401,0
CCK81,T24,0
PC3,HCT15,0
SUIT2,COLO679,0
SUIT2,KYSE510,0
SUIT2,TCCSUP,0
SUIT2,NCIH1568,0
SUIT2,GB1,0
SUIT2,BT20,0
SUIT2,RVH421,0
COLO679,KYSE180,0
COLO679,LN229,0
COLO679,SKMEL28,0
COLO679,KYSE150,0
COLO679,AU565,0
COLO679,SKMEL5,0
COLO679,BT20,0
COLO679,KU1919,0
COLO679,TE4,0
MELJUSO,HSC4,0
MELJUSO,KYSE180,0
MELJUSO,SW1417,0
MELJUSO,BT20,0
RERFLCMS,NCIH1155,0
RERFLCMS,NCIH1568,0
RERFLCMS,CL34,0
HSC4,KYSE180,0
HSC4,RPMI7951,0
HSC4,RD,0
HSC4,KYSE510,0
HSC4,ABC1,0
HSC4,J82,0
HSC4,SBC5,0
HSC4,L428,0
HSC4,OVCAR4,0
HSC4,TE4,0
KYSE180,NCIH1944,0
KYSE180,RPMI7951,0
KYSE180,COLO678,0
KYSE180,SW1417,0
KYSE180,SNU423,0
KYSE180,SUDHL4,0
NCIH1944,THP1,0
NCIH1944,TE1,0
NCIH1944,HCC44,0
NCIH1944,GAMG,0
NCIH1944,TE4,0
LN229,NCIH838,0
LN229,KYSE150,0
SKES1,NCIH1155,0
SKES1,NCIH2110,0
NCIH292,NCIH650,0
NCIH292,NCIH1568,0
HCC2218,NCIH1568,0
HCC2218,CL34,0
VMRCRCW,NCIH2110,0
VMRCRCW,CL34,0
SKMEL28,NCIH2110,0
SKMEL28,CAL51,0
NCIH838,KYSE510,0
NCIH838,TCCSUP,0
NCIH838,J82,0
NCIH838,AU565,0
NCIH838,SBC5,0
NCIH929,NCIH2110,0
NCIH929,CAL51,0
NCIH1155,THP1,0
NCIH1155,OSRC2,0
NCIH1155,RPMI7951,0
NCIH1155,DANG,0
NCIH1155,G401,0
NCIH1155,T24,0
HCC1395,J82,0
THP1,KYSE150,0
THP1,TE4,0
OSRC2,KYSE510,0
OV90,SW48,0
OV90,NCIH2110,0
OV90,CAL51,0
RPMI7951,NCIH1568,0
RPMI7951,SW48,0
RPMI7951,NCIH2110,0
RPMI7951,CL34,0
RD,MDAMB157,0
RD,TE4,0
COLO678,SKMEL5,0
COLO678,NCIH460,0
KYSE510,TE11,0
KYSE510,ABC1,0
KYSE510,J82,0
KYSE510,CORL105,0
G401,SW48,0
G401,HCT15,0
SW1417,CAL51,0
TE1,TCCSUP,0
TE1,JHH4,0
TE1,J82,0
TE1,SBC5,0
TE1,SKMEL5,0
TE1,GAMG,0
TE1,L428,0
TE11,KYSE150,0
TE11,GB1,0
TE11,8305C,0
MDAMB157,ABC1,0
MDAMB157,HCC44,0
MDAMB157,GB1,0
MDAMB157,BT20,0
TCCSUP,AU565,0
TCCSUP,SKMEL5,0
TCCSUP,GB1,0
TCCSUP,RVH421,0
TCCSUP,CL34,0
JHH4,NCIH650,0
HCC44,BT20,0
HCC44,CAL51,0
J82,SW948,0
J82,RVH421,0
NCIH650,T24,0
AU565,SW948,0
AU565,BT20,0
AU565,TE4,0
NCIH1568,NCIH460,0
NCIH1568,GAMG,0
NCIH1568,BT20,0
NCIH2110,GAMG,0
NCIH2110,OVCAR4,0
SKMEL5,TE4,0
GAMG,TE4,0
GAMG,CL34,0
L428,GB1,0
L428,KU1919,0
SW948,KU1919,0
GB1,CAL51,0
KU1919,CAL51,0
OVCAR4,TE4,0
OVCAR4,CL34,0
TE4,BT549,0
UACC62,A2058,0
UACC62,HCC1954,0
UACC62,CORL88,0
UACC62,HCC15,0
UACC62,SHP77,0
