[295, 0.00133255, 0, 189]
[421, 0.00133255, 0, 8]
[263, 0.001332548, 0, 190]
[399, 0.00133255, 0, 6]
[371, 0.7858676, 1, 119]
[285, 0.001332548, 0, 153]
[203, 0.78586745, 1, 146]
[266, 0.00133255, 0, 159]
[464, 0.001332548, 0, 56]
[388, 0.00133255, 0, 156]
[427, 0.0013325487, 0, 2]
[393, 0.0013324813, 0, 147]
[264, 0.00133255, 0, 121]
[502, 0.00133255, 0, 172]
[388, 0.00133255, 0, 151]
[317, 0.00133255, 0, 170]
[482, 0.00133255, 0, 29]
[313, 0.00133255, 0, 11]
[308, 0.00133255, 0, 6]
[293, 0.00133255, 0, 137]
[351, 0.00133255, 0, 28]
[294, 0.00133255, 0, 146]
[316, 0.00133255, 0, 101]
[365, 0.0013311817, 0, 115]
[268, 0.00133255, 0, 151]
[421, 0.00133255, 0, 36]
[288, 0.00133255, 0, 39]
[461, 0.00133255, 0, 64]
[230, 0.00133255, 0, 116]
[224, 0.78586745, 1, 140]
[346, 0.00133255, 0, 0]
[287, 0.0013325423, 0, 118]
[390, 0.00133255, 0, 96]
[464, 0.00133255, 0, 124]
[475, 0.00133255, 0, 129]
[322, 0.00133255, 0, 48]
[352, 0.00133255, 0, 150]
[384, 0.00133255, 0, 161]
[468, 0.00133255, 0, 70]
[443, 0.00133255, 0, 79]
[533, 0.00133255, 0, 143]
[289, 0.0013325321, 0, 97]
[426, 0.00133255, 0, 107]
[308, 0.00133255, 0, 130]
[535, 0.00133255, 0, 106]
[341, 0.00133255, 0, 11]
[293, 0.00133255, 0, 70]
[242, 0.78586745, 1, 70]
[447, 0.00133255, 0, 53]
[198, 0.7771685, 1, 79]
[299, 0.00133255, 0, 49]
[241, 0.00133255, 0, 11]
[261, 0.00133255, 0, 187]
[344, 0.00133255, 0, 159]
[311, 0.00133255, 0, 161]
[309, 0.00133255, 0, 124]
[303, 0.0013311616, 0, 109]
[315, 0.0013324813, 0, 147]
[331, 0.00133255, 0, 31]
[215, 0.78586745, 1, 184]
[352, 0.00133255, 0, 103]
[423, 0.00133255, 0, 29]
[271, 0.00133255, 0, 144]
[331, 0.0013324813, 0, 147]
[282, 0.00133255, 0, 4]
[290, 0.00133255, 0, 167]
[428, 0.00133255, 0, 185]
[279, 0.00133255, 0, 1]
[385, 0.0013285637, 0, 86]
[381, 0.00133255, 0, 95]
[460, 0.00133255, 0, 54]
[436, 0.0013323139, 0, 69]
[465, 0.00133255, 0, 107]
[204, 0.78588414, 1, 82]
[221, 0.78586745, 1, 161]
[419, 0.00133255, 0, 171]
[342, 0.001332548, 0, 56]
[334, 0.00133255, 0, 36]
[395, 0.0013325461, 0, 132]
[452, 0.00133255, 0, 180]
[470, 0.001332548, 0, 80]
[289, 0.00133255, 0, 92]
[310, 0.0013290655, 0, 58]
[266, 0.00133255, 0, 187]
[484, 0.0013325461, 0, 52]
[442, 0.00018706257, 0, 138]
[271, 0.0013323221, 0, 86]
[407, 0.001332404, 0, 168]
[315, 0.00133255, 0, 125]
[266, 0.0013325487, 0, 133]
[307, 0.00133255, 0, 161]
[435, 0.00133255, 0, 144]
[434, 0.00133255, 0, 93]
[321, 0.00133255, 0, 99]
[458, 0.00133255, 0, 4]
[431, 0.0013325493, 0, 160]
[237, 0.00133255, 0, 187]
[399, 0.00133255, 0, 46]
[280, 0.00133255, 0, 125]
[507, 0.00133255, 0, 150]
[282, 0.00133255, 0, 71]
[433, 0.00133255, 0, 134]
[460, 0.001332548, 0, 153]
[215, 0.78586745, 1, 36]
[256, 0.00133255, 0, 85]
[421, 0.00133255, 0, 124]
[215, 0.026392085, 0, 87]
[384, 0.00133255, 0, 5]
[261, 0.00133255, 0, 49]
[330, 0.00133255, 0, 13]
[456, 0.0013311616, 0, 109]
[537, 0.00133255, 0, 30]
[423, 0.00133255, 0, 89]
[457, 0.0013325487, 0, 182]
[297, 0.00133255, 0, 171]
[252, 0.001332548, 0, 56]
[217, 0.78586376, 1, 147]
[215, 0.78586745, 1, 135]
[214, 0.78586745, 1, 158]
[301, 0.0013325232, 0, 83]
[459, 0.0013325461, 0, 27]
[235, 0.00133255, 0, 98]
[516, 0.00018702599, 0, 21]
[408, 0.00133255, 0, 178]
[315, 0.00133255, 0, 111]
[405, 0.00133255, 0, 123]
[441, 0.001332404, 0, 168]
[215, 0.78586745, 1, 29]
[344, 0.0013311616, 0, 109]
[237, 0.00133255, 0, 169]
[416, 0.00133255, 0, 172]
[363, 0.00133255, 0, 81]
[408, 0.00133255, 0, 24]
[288, 0.00133255, 0, 135]
[204, 0.7858838, 1, 25]
[407, 0.00133255, 0, 166]
[400, 0.001332548, 0, 153]
[319, 0.00133255, 0, 112]
[434, 0.001332409, 0, 136]
[309, 0.00133255, 0, 148]
[214, 0.78586745, 1, 24]
[337, 0.00133255, 0, 81]
[237, 0.00133255, 0, 119]
[274, 0.00133255, 0, 138]
[318, 0.0013325423, 0, 76]
[504, 0.00133255, 0, 42]
[341, 0.0013323221, 0, 86]
[429, 0.00133255, 0, 22]
[320, 0.00133255, 0, 31]
[435, 0.00133255, 0, 26]
[313, 0.00133255, 0, 165]
[283, 0.00133255, 0, 16]
[243, 0.7858674, 1, 153]
[203, 0.78586745, 1, 173]
[479, 0.00133255, 0, 148]
[443, 0.00133255, 0, 129]
[315, 0.00133255, 0, 46]
[326, 0.00133255, 0, 77]
[432, 0.00133255, 0, 171]
[292, 0.0013311817, 0, 115]
[477, 0.0013325493, 0, 128]
[269, 0.00133255, 0, 24]
[460, 0.00133255, 0, 116]
[252, 0.00133255, 0, 17]
[402, 0.0013325487, 0, 2]
[297, 0.0013325454, 0, 25]
[325, 0.00133255, 0, 113]
[258, 0.00133255, 0, 171]
[291, 0.00133255, 0, 142]
[316, 0.00133255, 0, 98]
[202, 0.7858673, 1, 25]
[435, 0.00133255, 0, 140]
[356, 0.7858549, 1, 67]
[352, 0.00133255, 0, 149]
[257, 0.0013325487, 0, 139]
[430, 0.00133255, 0, 183]
[264, 0.0013323132, 0, 67]
[307, 0.0013325487, 0, 133]
[429, 0.00133255, 0, 29]
[458, 0.00133255, 0, 53]
[540, 0.00133255, 0, 23]
[390, 0.00133255, 0, 29]
[429, 0.001332541, 0, 104]
[452, 0.0013311616, 0, 109]
[280, 0.0013325321, 0, 97]
[539, 0.00133255, 0, 48]
[399, 0.00133255, 0, 13]
[370, 0.0068534105, 0, 144]
[507, 0.00133255, 0, 178]
[336, 0.00133255, 0, 116]
[462, 0.00133255, 0, 66]
[373, 0.00133255, 0, 144]
[329, 0.00133255, 0, 48]
[387, 0.00133255, 0, 31]
[290, 0.00133255, 0, 191]
[286, 0.00133255, 0, 167]
[262, 0.0013325232, 0, 97]
[398, 0.00133255, 0, 65]
[496, 0.00133255, 0, 144]
[477, 0.00133255, 0, 164]
[328, 0.0013311817, 0, 115]
[404, 0.00133255, 0, 172]
[289, 0.00133255, 0, 121]
[421, 0.00133255, 0, 157]
[194, 0.78586745, 1, 53]
[444, 0.0013324046, 0, 168]
[194, 0.78575504, 1, 10]
[418, 0.0013325474, 0, 174]
[506, 0.0013325448, 0, 21]
[193, 0.0013325487, 0, 103]
[396, 0.00133255, 0, 92]
[285, 0.00133255, 0, 16]
[345, 0.00133255, 0, 162]
[473, 0.00133255, 0, 20]
[370, 0.0068534105, 0, 110]
[422, 0.00133255, 0, 131]
[312, 0.0013311616, 0, 109]
[230, 0.00133255, 0, 162]
[346, 0.00133255, 0, 125]
[292, 0.00133255, 0, 165]
[244, 0.00018702599, 0, 94]
[336, 0.00133255, 0, 38]
[410, 0.00133255, 0, 111]
[266, 0.00133255, 0, 157]
[483, 0.00133255, 0, 54]
[502, 0.00133255, 0, 73]
[533, 0.00133255, 0, 84]
[474, 0.0013325461, 0, 52]
[308, 0.00133255, 0, 68]
[526, 0.00133255, 0, 155]
[526, 0.00133255, 0, 43]
[270, 0.00133255, 0, 100]
[315, 0.00133255, 0, 15]
[468, 0.00133255, 0, 1]
[416, 0.00133255, 0, 150]
[238, 0.16382611, 1, 107]
[324, 0.0013311616, 0, 109]
[466, 0.0013325461, 0, 52]
[237, 0.00133255, 0, 94]
[462, 0.0013323221, 0, 86]
[386, 0.00133255, 0, 84]
[446, 0.00133255, 0, 14]
[382, 0.00133255, 0, 122]
[484, 0.00133255, 0, 51]
[356, 0.78586745, 1, 130]
[244, 0.00018702599, 0, 21]
[290, 0.00133255, 0, 21]
[220, 0.00133255, 0, 185]
[372, 0.00133255, 0, 22]
[285, 0.0013325454, 0, 25]
[336, 0.00133255, 0, 114]
[495, 0.0013325391, 0, 75]
[384, 0.00133255, 0, 138]
[321, 0.00133255, 0, 156]
[257, 0.00133255, 0, 122]
[288, 0.00133255, 0, 49]
[380, 0.0013257028, 0, 182]
[436, 0.00133255, 0, 116]
[340, 0.00133255, 0, 148]
[373, 0.00133255, 0, 107]
[424, 0.00133255, 0, 105]
[215, 0.78586745, 1, 140]
[221, 0.78586745, 1, 175]
[481, 0.0013303757, 0, 47]
[402, 0.00133255, 0, 157]
[432, 0.00133255, 0, 131]
[215, 0.78586745, 1, 158]
[422, 0.00133255, 0, 154]
[308, 0.00133255, 0, 144]
[474, 0.00133255, 0, 179]
[239, 0.00133255, 0, 172]
[470, 0.00133255, 0, 112]
[220, 0.00133255, 0, 106]
[286, 0.00133255, 0, 19]
[431, 0.00133255, 0, 186]
[468, 0.00133255, 0, 81]
[220, 0.00133255, 0, 54]
[329, 0.00133255, 0, 11]
[252, 0.00133255, 0, 152]
[470, 0.0013304398, 0, 10]
[400, 0.00133255, 0, 114]
[338, 0.00133255, 0, 68]
[274, 0.00133255, 0, 93]
[407, 0.00133255, 0, 110]
[456, 0.001332548, 0, 56]
[203, 0.7858675, 1, 128]
[370, 0.0068534105, 0, 146]
[347, 0.00133255, 0, 51]
[232, 0.00133255, 0, 178]
[342, 0.001332548, 0, 80]
[463, 0.00133255, 0, 113]
[446, 0.00133255, 0, 129]
[308, 0.00133255, 0, 55]
[328, 0.00133255, 0, 55]
[266, 0.00133255, 0, 149]
[265, 0.00133255, 0, 72]
[215, 0.78586745, 1, 65]
[421, 0.00133255, 0, 6]
[393, 0.0013325423, 0, 118]
[237, 0.00133255, 0, 149]
[382, 0.00133255, 0, 77]
[286, 0.0013325474, 0, 174]
[426, 0.00133255, 0, 173]
[372, 0.21366887, 1, 136]
[226, 0.7858673, 1, 25]
[399, 0.00133255, 0, 111]
[452, 0.00133255, 0, 124]
[362, 0.00133255, 0, 162]
[302, 0.0013323139, 0, 69]
[273, 0.001332404, 0, 168]
[466, 0.00133255, 0, 19]
[483, 0.00133255, 0, 183]
[345, 0.00133255, 0, 81]
[274, 0.00133255, 0, 173]
[203, 0.78586745, 1, 43]
[283, 0.00133255, 0, 9]
[391, 0.00133255, 0, 77]
[424, 0.00133255, 0, 110]
[492, 0.0068533486, 0, 144]
[293, 0.0013325487, 0, 133]
[331, 0.00133255, 0, 43]
[401, 0.0013325423, 0, 118]
[505, 0.0013325487, 0, 182]
[436, 0.00133255, 0, 94]
[302, 0.00133255, 0, 161]
[340, 0.0013323221, 0, 86]
[418, 0.00133255, 0, 102]
[212, 0.7858674, 1, 182]
[451, 0.00133255, 0, 157]
[405, 0.00133255, 0, 138]
[259, 0.00133255, 0, 189]
[287, 0.00133255, 0, 124]
[292, 0.00133255, 0, 84]
[349, 0.0013325511, 0, 9]
[443, 0.00133255, 0, 73]
[362, 0.00133255, 0, 51]
[408, 0.0013325461, 0, 27]
[458, 0.00133255, 0, 26]
[197, 0.78586745, 1, 84]
[363, 0.0013325461, 0, 132]
[427, 0.00133255, 0, 62]
[277, 0.00133255, 0, 111]
[334, 0.00133255, 0, 191]
[225, 0.00133255, 0, 126]
[265, 0.001332527, 0, 50]
[370, 0.0068534105, 0, 138]
[304, 0.00133255, 0, 178]
[379, 0.00133255, 0, 110]
[355, 0.78586745, 1, 124]
[264, 0.00133255, 0, 102]
[277, 0.00133255, 0, 60]
[459, 0.00133255, 0, 87]
[355, 0.78586745, 1, 34]
[326, 0.00133255, 0, 148]
[310, 0.00133255, 0, 11]
[399, 0.00133255, 0, 23]
[418, 0.00133255, 0, 130]
[350, 0.00133255, 0, 54]
[347, 0.0013325493, 0, 160]
[325, 0.00133255, 0, 159]
[288, 0.00133255, 0, 11]
[313, 0.00133255, 0, 124]
[466, 0.00133255, 0, 122]
[239, 0.00133255, 0, 38]
[317, 0.00133255, 0, 13]
[450, 0.00133255, 0, 90]
[453, 0.00133255, 0, 179]
[212, 0.78586745, 1, 88]
[365, 0.001332548, 0, 153]
[430, 0.00133255, 0, 154]
[446, 0.0013311817, 0, 115]
[435, 0.00133255, 0, 43]
[258, 0.00133255, 0, 8]
[398, 0.0013324984, 0, 35]
[321, 0.0013325391, 0, 75]
[256, 0.00133255, 0, 175]
[340, 0.00133255, 0, 143]
[477, 0.00133255, 0, 32]
[221, 0.78586745, 1, 1]
[319, 0.00133255, 0, 103]
[377, 0.00133255, 0, 31]
[390, 0.00133255, 0, 114]
[411, 0.001332548, 0, 153]
[453, 0.00133255, 0, 70]
[299, 0.0013325232, 0, 83]
[371, 0.7857947, 1, 115]
[316, 0.00133255, 0, 103]
[252, 0.00133255, 0, 98]
[396, 0.00133255, 0, 4]
[395, 0.00133255, 0, 107]
[431, 0.0013324813, 0, 147]
[332, 0.00133255, 0, 183]
[413, 0.78586745, 1, 7]
[384, 0.00133255, 0, 45]
[432, 0.00133255, 0, 180]
[381, 0.0013325487, 0, 133]
[438, 0.00133255, 0, 124]
[294, 0.00133255, 0, 94]
[524, 0.00133255, 0, 181]
[499, 0.00133255, 0, 172]
[299, 0.00133255, 0, 158]
[365, 0.00133255, 0, 20]
[326, 0.00133255, 0, 84]
[345, 0.00133255, 0, 123]
[453, 0.00133255, 0, 41]
[287, 0.00133255, 0, 77]
[363, 0.001332404, 0, 168]
[493, 0.00018703277, 0, 151]
[302, 0.00133255, 0, 170]
[365, 0.00133255, 0, 19]
[495, 0.00133255, 0, 12]
[223, 0.78586745, 1, 71]
[299, 0.00133255, 0, 57]
[272, 0.00133255, 0, 101]
[294, 0.00133255, 0, 171]
[227, 0.78586745, 1, 108]
[460, 0.00133255, 0, 0]
[261, 0.0013324813, 0, 147]
[391, 0.00133255, 0, 107]
[377, 0.0013325461, 0, 27]
[401, 0.00133255, 0, 78]
[395, 0.00133255, 0, 175]
[407, 0.00133255, 0, 161]
[450, 0.00133255, 0, 60]
[506, 0.0013325448, 0, 120]
[224, 0.026392085, 0, 20]
[265, 0.00133255, 0, 137]
[431, 0.00133255, 0, 149]
[242, 0.78586745, 1, 84]
[377, 0.00133255, 0, 144]
[279, 0.00133255, 0, 161]
[441, 0.00133255, 0, 8]
[420, 0.0013324535, 0, 65]
[435, 0.00133255, 0, 36]
[459, 0.001332548, 0, 56]
[209, 0.78586745, 1, 0]
[257, 0.00133255, 0, 151]
[291, 0.00133255, 0, 162]
[265, 0.00133255, 0, 28]
[312, 0.00133255, 0, 14]
[540, 0.0013325493, 0, 74]
[203, 0.78586745, 1, 133]
[384, 0.0013325487, 0, 177]
[476, 0.00133255, 0, 19]
[431, 0.00133255, 0, 134]
[455, 0.00133255, 0, 130]
[287, 0.00133255, 0, 87]
[264, 0.00133255, 0, 114]
[362, 0.00133255, 0, 100]
[201, 0.026392085, 0, 22]
[333, 0.0013305005, 0, 124]
[482, 0.00133255, 0, 39]
[263, 0.00133255, 0, 43]
[235, 0.21367636, 1, 108]
[257, 0.00133255, 0, 157]
[337, 0.00133255, 0, 143]
[312, 0.00133255, 0, 59]
[419, 0.00133255, 0, 53]
[352, 0.00133255, 0, 171]
[335, 0.00133255, 0, 30]
[539, 0.00133255, 0, 157]
[421, 0.00133255, 0, 155]
[228, 0.00133255, 0, 135]
[423, 0.00133255, 0, 151]
[472, 0.001332548, 0, 80]
[252, 0.00133255, 0, 187]
[408, 0.00133255, 0, 175]
[195, 0.00133255, 0, 95]
[312, 0.0013325487, 0, 182]
[456, 0.00133255, 0, 24]
[461, 0.0013306761, 0, 37]
[317, 0.00133255, 0, 66]
[400, 0.00133255, 0, 1]
[243, 0.026392072, 0, 128]
[231, 0.21270463, 1, 61]
[327, 0.00133255, 0, 156]
[311, 0.00133255, 0, 64]
[537, 0.001332548, 0, 56]
[320, 0.001332548, 0, 56]
[478, 0.00133255, 0, 6]
[506, 0.0013325448, 0, 181]
[399, 0.00133255, 0, 159]
[279, 0.00133255, 0, 185]
[341, 0.00133255, 0, 73]
[399, 0.00133255, 0, 45]
[299, 0.00133255, 0, 5]
[312, 0.00133255, 0, 51]
[237, 0.001332527, 0, 50]
[209, 0.78586745, 1, 138]
[371, 0.7858676, 1, 82]
[346, 0.00133255, 0, 96]
[232, 0.00133255, 0, 191]
[394, 0.00133255, 0, 92]
[256, 0.001332404, 0, 168]
[352, 0.00133255, 0, 130]
[424, 0.00133255, 0, 99]
[429, 0.00133255, 0, 8]
[411, 0.00133255, 0, 148]
[295, 0.00133255, 0, 81]
[383, 0.0013290655, 0, 58]
[287, 0.001332541, 0, 104]
[254, 0.00133255, 0, 151]
[410, 0.00133255, 0, 29]
[459, 0.00133255, 0, 95]
[363, 0.00133255, 0, 60]
[389, 0.00133255, 0, 70]
[273, 0.00133255, 0, 59]
[495, 0.00133255, 0, 151]
[272, 0.00133255, 0, 63]
[252, 0.00133255, 0, 84]
[238, 0.16382611, 1, 71]
[539, 0.001332548, 0, 80]
[343, 0.00133255, 0, 162]
[384, 0.00133255, 0, 152]
[489, 0.78586745, 1, 170]
[353, 0.00133255, 0, 169]
[472, 0.00133255, 0, 53]
[326, 0.00133255, 0, 125]
[381, 0.00133255, 0, 183]
[271, 0.00133255, 0, 116]
[524, 0.0013290655, 0, 58]
[397, 0.0013325098, 0, 100]
[457, 0.00133255, 0, 130]
[279, 0.00133255, 0, 73]
[542, 0.0013328012, 0, 20]
[196, 0.78586745, 1, 15]
[197, 0.78586745, 1, 55]
[226, 0.78586656, 1, 97]
[271, 0.001332527, 0, 50]
[446, 0.00133255, 0, 127]
[331, 0.00133255, 0, 165]
[277, 0.00133255, 0, 21]
[414, 0.0013316484, 0, 181]
[462, 0.00133255, 0, 55]
[336, 0.00133255, 0, 102]
[264, 0.00133255, 0, 169]
[430, 0.00133255, 0, 5]
[479, 0.00133255, 0, 151]
[483, 0.0013324813, 0, 147]
[285, 0.00133255, 0, 101]
[297, 0.00133255, 0, 59]
[534, 0.0011551436, 0, 138]
[481, 0.00133255, 0, 54]
[340, 0.00133255, 0, 16]
[401, 0.00133255, 0, 142]
[430, 0.00133255, 0, 172]
[436, 0.00133255, 0, 79]
[422, 0.00133255, 0, 98]
[391, 0.0013325474, 0, 174]
[384, 0.0013325487, 0, 2]
[459, 0.00133255, 0, 26]
[201, 0.78586704, 1, 176]
[311, 0.0013325474, 0, 174]
[452, 0.00133255, 0, 40]
[346, 0.00133255, 0, 112]
[273, 0.00133255, 0, 181]
[307, 0.00133255, 0, 6]
[465, 0.00133255, 0, 120]
[242, 0.78586745, 1, 98]
[412, 0.0013325423, 0, 118]
[294, 0.001332527, 0, 50]
[341, 0.00133255, 0, 130]
[228, 0.00133255, 0, 39]
[401, 0.00133255, 0, 18]
[411, 0.00133255, 0, 178]
[226, 0.78586745, 1, 34]
[226, 0.78586745, 1, 156]
[320, 0.001332409, 0, 136]
[431, 0.00133255, 0, 99]
[478, 0.0013323221, 0, 86]
[447, 0.00133255, 0, 120]
[465, 0.00133255, 0, 6]
[260, 0.0013325474, 0, 174]
[423, 0.00133255, 0, 135]
[229, 0.00018702599, 0, 112]
[507, 0.00133255, 0, 172]
[209, 0.78586745, 1, 156]
[431, 0.0013325232, 0, 83]
[418, 0.00133255, 0, 117]
[203, 0.78586745, 1, 181]
[452, 0.0013311817, 0, 115]
[462, 0.0013290655, 0, 58]
[415, 0.00133255, 0, 172]
[410, 0.00133255, 0, 122]
[203, 0.78586745, 1, 105]
[263, 0.00133255, 0, 70]
[382, 0.00133255, 0, 39]
[311, 0.00133255, 0, 55]
[209, 0.78586745, 1, 120]
[294, 0.00133255, 0, 171]
[331, 0.00133255, 0, 148]
[308, 0.00133255, 0, 127]
[261, 0.0013323139, 0, 69]
[308, 0.00133255, 0, 186]
[353, 0.00133255, 0, 81]
[311, 0.00133255, 0, 84]
[440, 0.00133255, 0, 53]
[238, 0.16382611, 1, 61]
[479, 0.00133255, 0, 33]
[209, 0.78586745, 1, 126]
[282, 0.00133255, 0, 40]
[427, 0.00133255, 0, 152]
[208, 0.0013323221, 0, 86]
[383, 0.00133255, 0, 43]
[412, 0.00133255, 0, 22]
