A2780_SNUC5,22
NCIH1792_HCT15,22
A549_HCT15,22
NCIH716_RKO,22
NCIH23_SNU1,22
NCIH23_NALM6,22
NCIH23_NCIH1568,22
CORL23_SNGM,22
NCIH441_RKO,22
NCIH441_CCK81,22
SKMEL2_NCIH650,22
MDST8_CCK81,22
HGC27_NCIH1155,22
SNU1_COLO679,22
NCIH1435_SNGM,22
NCIH1435_NCIH1793,22
RKO_NCIH2009,22
RKO_EBC1,22
RKO_TE4,22
MDAMB453_SNUC5,22
MDAMB468_HCT15,22
NALM6_CAL51,22
SNGM_EBC1,22
SNGM_KYSE180,22
SNGM_NCIH838,22
SNGM_KYSE510,22
NCIH1793_NCIH1155,22
HCC15_NCIH2172,22
HCC15_NCIH2110,22
SHP77_CL34,22
NCIH446_NCIH650,22
MDAMB231_HCT15,22
KYSE180_SW48,22
LN229_HCT15,22
ABC1_HCT15,22
EFM19_HCT15,21
OPM2_SNUC5,21
NCIH1048_SNU1,21
NCIH1048_NCIH650,21
NCIH358_NALM6,21
NCIH358_NCIH1793,21
NCIH358_NCIH2172,21
MFE296_SNU1,21
NCIH716_CCK81,21
MKN1_HCT15,21
8505C_HCT15,21
SKCO1_HCT15,21
NCIH1435_NCIH2172,21
RCHACV_HCC15,21
RKO_MDAMB453,21
MDAMB453_SNGM,21
SNUC5_BT20,21
MDAMB468_CCK81,21
CORL88_SNGM,21
CORL88_SW48,21
SNGM_J82,21
IPC298_NCIH1155,21
SHP77_NCIH2110,21
NCIH446_NCIH2110,21
MKN7_HCT15,21
CCK81_COLO679,21
COLO679_SW48,21
MELJUSO_NCIH1155,21
MELJUSO_NCIH650,21
SKMEL28_NCIH1155,21
NCIH1155_SW948,21
HCC1395_HCT15,21
NCIH1568_NCIH2110,21
HCT15_KU1919,21
KMS12BM_HCT15,20
A2058_SNUC5,20
A2058_SNGM,20
SKMEL30_CCK81,20
NCIH23_RCHACV,20
NCIH23_NCIH1793,20
NCIH23_HCC15,20
NCIN87_HCT15,20
LXF289_SNUC5,20
